productID,productName,description,details,categoryName,subCategoryName,mediaName,price,salePrice,proPrice,proPriceDescription
45,Dark Destruction,Half Jersey,"<p>Destroyer Incoming!</p> <p>A striking blend of bold aesthetics and high-performance design, this jersey in classic combination of black and grey, accented with vibrant red, creates a visually dynamic and powerful look on the field.</p> <p>Crafted from top-quality, breathable fabric, this jersey ensures superior comfort during intense cricket matches. The meticulous attention to detail in the stitching and construction reflects our commitment to both style and durability. Elevate your game with the Black, Grey, and Red Cricket Jersey – where the perfect synthesis of colors meets top-notch performance for an unmatched experience on the cricket pitch. Gear up, stand out, and let your cricketing prowess shine in style.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Polo Collar</li> <li>Zipper Placket</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Black, Grey & Red</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>VVDD01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_vv_dark_destruction_half_1_new.jpg,1149,599,0,
71,Dark Destruction,Full Jersey,"<p>Destroyer Incoming!</p> <p>A striking blend of bold aesthetics and high-performance design, this jersey in classic combination of black and grey, accented with vibrant red, creates a visually dynamic and powerful look on the field.</p> <p>Crafted from top-quality, breathable fabric, this jersey ensures superior comfort during intense cricket matches. The meticulous attention to detail in the stitching and construction reflects our commitment to both style and durability. Elevate your game with the Black, Grey, and Red Cricket Jersey – where the perfect synthesis of colors meets top-notch performance for an unmatched experience on the cricket pitch. Gear up, stand out, and let your cricketing prowess shine in style.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Polo Collar</li> <li>Zipper Placket</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Black, Grey & Red</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>VVDD01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_vv_dark_destruction_full_1.jpg,1199,699,0,
72,CricHeroes Elemnt Zinc Sunscreen,Sunscreen,"<p>The CricHeroes Elemnt White Zinc Sunscreen with SPF 50 serves as a robust companion in your cricket journey. Crafted to safeguard your skin from the adverse effects of the sun, this sunscreen is meticulously designed to offer comprehensive protection against sunburns, tanning, and blotches on skin.</p> <p>Infused with minerals like Zinc Oxide and Titanium Dioxide, this sunscreen distinguishes itself as a powerful guardian against harmful UV rays. Beyond establishing a barrier against sun damage, it actively contributes to skin healing and prevents bacterial infections, leaving your skin refreshed and nourished.</p> <p>Collaborating with Elemnt Sports Science, CricHeroes brings to you a widely trusted product that is the best forward defence for your skin. Now play unleashed!</p> <div class='proFeature'><h2>Features</h2> <img draggable='false' alt='Product Features' src='https://cricheroes-media-mumbai.s3.ap-south-1.amazonaws.com/dressing_room/product-media/new_sunscreen_8.jpg' style='height: auto'/> <h2>How to Use</h2> <ul> <li>Step 1: Unseal the tube and dispense a small quantity onto your palm.</li> <li>Step 2: Generously apply an even layer to cover your entire face.</li> <li>Step 3: Apply 10-15 minutes before being exposed to the sun.</li> <li><strong>NOTE: Intended for external use only.</strong></li> </ul> <h2>Ingredients</h2> <ul> <li>Zinc Oxide, Titanium Dioxide, Aloe Vera, Light Liquid Paraffin, Emulsifying Wax, Isopropyl Myristate, Stearic Acid Cyclopentasiloxane (and) Dimethicone/Vinyl Dimethicone Crosspolymer, Beeswax, Glycerin, Polysorbate 60, Polysorbate 80, Phenoxyethanol (and) Ethylhexylglycerin, Butylated Hydroxytoluene (BHT), Disodium EDTA, Xanthan Gum, Aqua, Perfume. </li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CEZS</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Sunscreen,https://media.cricheroes.in/dressing_room/product-media/new_sunscreen_1.jpg,849,399,0,
75,Midnight Victory,Half Jersey,"<p>Channel the spirit of the Men in Blue with this stylish and dynamic T-shirt, inspired by the iconic 2022 T-20 World Cup jersey. Designed for cricket enthusiasts and fashion-forward fans alike, this T-shirt features a striking combination of blue and orange hues that capture the energy and passion of the game.</p> <p>The standout element of this design is the integrated seam pattern, a nod to the classic cricket ball stitch, creating the unique CricHeroes Signature Print. This subtle yet powerful detail adds an authentic touch, making you feel like part of the team.</p> <p>Crafted for elite performance and comfort, this jersey is perfect for cheering on your favorite players or hitting the pitch yourself. As the Men in Blue aim for glory, don this jersey as a symbol of support and commitment to excellence.</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Dark Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>MV01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_midnight_victory_half_1.jpg,1149,599,0,
76,Midnight Victory,Full Jersey,"<p>Channel the spirit of the Men in Blue with this stylish and dynamic T-shirt, inspired by the iconic 2022 T-20 World Cup jersey. Designed for cricket enthusiasts and fashion-forward fans alike, this T-shirt features a striking combination of blue and orange hues that capture the energy and passion of the game.</p> <p>The standout element of this design is the integrated seam pattern, a nod to the classic cricket ball stitch, creating the unique CricHeroes Signature Print. This subtle yet powerful detail adds an authentic touch, making you feel like part of the team.</p> <p>Crafted for elite performance and comfort, this jersey is perfect for cheering on your favorite players or hitting the pitch yourself. As the Men in Blue aim for glory, don this jersey as a symbol of support and commitment to excellence.</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Dark Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>MV01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_midnight_victory_full_1.jpg,1199,699,0,
77,Ombre Elegance,Half Jersey,"<p>Drawing inspiration from the adrenaline-fueled 2022 T20 World Cup, this jersey is a nod to one of the most unforgettable moments in recent cricket memory: The King winning a game single-handedly against the arch rivals, with the majestic six down the ground etched in our collective conscience.</p> <p>Crafted with meticulous attention to detail, this T-shirt features a dynamic design that captures the essence of the journey to greatness. The bold colors and striking graphics represent the ebbs and flows of a cricket match, easing out into an all blue as it symbolizes the afterglow of a hard-earned victory.</p> <p>Drape yourself with maximum comfort and breathability in this high-quality fabric, making it ideal for both casual wear and intense gameplay, giving you the freedom to move with ease. So, gear up, embrace the excitement, and unleash your legend - just like the King!</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Dark Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>OE01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_ombre_elegance_half_1.jpg,1149,599,0,
78,Ombre Elegance,Full Jersey,"<p>Drawing inspiration from the adrenaline-fueled 2022 T20 World Cup, this jersey is a nod to one of the most unforgettable moments in recent cricket memory: The King winning a game single-handedly against the arch rivals, with the majestic six down the ground etched in our collective conscience.</p> <p>Crafted with meticulous attention to detail, this T-shirt features a dynamic design that captures the essence of the journey to greatness. The bold colors and striking graphics represent the ebbs and flows of a cricket match, easing out into an all blue as it symbolizes the afterglow of a hard-earned victory.</p> <p>Drape yourself with maximum comfort and breathability in this high-quality fabric, making it ideal for both casual wear and intense gameplay, giving you the freedom to move with ease. So, gear up, embrace the excitement, and unleash your legend - just like the King!</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Dark Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>OE01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_ombre_elegance_full_1.jpg,1199,699,0,
79,Bright Blaze,Half Jersey,"<p>Elevate your cricket game with this stunning design, inspired by the iconic 2023 Indian Team Training Jersey. Designed to reflect the spirit of champions, this jersey combines the boldness of orange with the purity of white, creating a striking visual statement on and off the field.</p> <p>A campaign which is remembered for it's consistency, individual excellence, team unity, and fielding medals still evokes a sense of nostalgia and pride. We pay homage to it with a four foil motif scattered across the fabric and an intricate all-over print, adding a touch of brilliance and sophistication.</p> <p>Crafted from premium material, this jersey ensures optimal comfort and performance, allowing you to move freely and confidently with every swing and sprint. With its bold design and impeccable craftsmanship, it's time to stand out and make your mark on the cricketing world with this Orange and White masterpiece.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Orange</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>BB01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_bright_blaze_half_1.jpg,1149,599,0,
80,Bright Blaze,Full Jersey,"<p>Elevate your cricket game with this stunning design, inspired by the iconic 2023 Indian Team Training Jersey. Designed to reflect the spirit of champions, this jersey combines the boldness of orange with the purity of white, creating a striking visual statement on and off the field.</p> <p>A campaign which is remembered for it's consistency, individual excellence, team unity, and fielding medals still evokes a sense of nostalgia and pride. We pay homage to it with a four foil motif scattered across the fabric and an intricate all-over print, adding a touch of brilliance and sophistication.</p> <p>Crafted from premium material, this jersey ensures optimal comfort and performance, allowing you to move freely and confidently with every swing and sprint. With its bold design and impeccable craftsmanship, it's time to stand out and make your mark on the cricketing world with this Orange and White masterpiece.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Colour</h2> <ul> <li>Orange</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>BB01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_tb2_bright_blaze_full_1.jpg,1199,699,0,
83,Mellow Magic,Half Jersey,"<p>Dazzle on the cricket field with this Yellow and Blue Cricket Jersey – a fusion of style and performance. Featuring a sleek zipper placket for added convenience, this jersey keeps you cool and agile. Elevate your game zip up, stand out, and conquer the field!</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Polo Collar</li> <li>Zipper Placket</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Yellow & Sky Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>MM01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/mellow_magic_half_1.jpg,1149,599,0,
84,Mellow Magic,Full Jersey,"<p>Dazzle on the cricket field with this Yellow and Blue Cricket Jersey – a fusion of style and performance. Featuring a sleek zipper placket for added convenience, this jersey keeps you cool and agile. Elevate your game zip up, stand out, and conquer the field!</p> <div class='proFeature'> <h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Polo Collar</li> <li>Zipper Placket</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Yellow & Sky Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Product Code</h2> <ul> <li>MM01</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/mellow_magic_full_1.jpg,1199,699,0,
92,CricHeroes Baggy Cap,Non Personalised,"<p>Baggy caps are the ultimate representation of tradition and heritage in cricket, cherished for their classic design and timeless appeal. Featuring a structured crown and a curved brim, they provide the perfect blend of comfort and style on the cricket field.</p> <p>We understand that a cricket cap is more than just an accessory—it's a symbol earned through dedication and skill, whether for a club or at the international level. Introducing the CricHeroes Baggy Cap, a tribute to your achievements on the cricket field.</p> <p>Expertly crafted with eight panels, this cap ensures a perfect fit with its free size and elasticated hem. It embodies your cricketing spirit, allowing you to wear a piece of cricket's rich heritage with pride.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Free Size</li> <li>8 Paneled</li> <li>Wool Blend</li> <li>Pre-curved brim</li> <li>Elasticated Hem</li> <li>Unique Personalisation Options</li> </ul> <h2>Colour</h2> <ul> <li>Navy Blue</li> <li>Maroon</li> <li>Dark Green</li> </ul> <h2>Material & Care</h2> <ul> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Do not iron</li> <li>Do not use fabric softener</li> <li>Use mild detergent only</li> <li>Wash with like colors</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CHCB</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Caps,https://media.cricheroes.in/dressing_room/product-media/tdr_baggy_caps_common_0.jpg,699,399,0,
93,CricHeroes Sleeves,Sleeves,"<p>Designed for both practice and gameplay, these CricHeroes compression sleeves deliver essential coverage exactly where and when players need it. Equipped with elastic gripper tape inside the upper hems, these sleeves ensure a secure fit, staying firmly in place no matter how intense or extended the play.</p> <p>Whether you're sprinting across the field or enduring a lengthy match, these sleeves provide reliable support and comfort while protecting you from the sun.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Tight fit</li> <li>Elastane and Nylon Blend</li> <li>Elastic gripper tape inside upper hems</li> </ul> <h2>Colour</h2> <ul> <li>White</li> <li>Black</li> </ul> <h2>Material & Care</h2> <ul> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Do not iron</li> <li>Do not use fabric softener</li> <li>Use mild detergent only</li> <li>Wash with like colors</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CHS</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Sleeves,https://media.cricheroes.in/dressing_room/product-media/sleeves_black_white_1.jpg,699,399,0,
95,CricHeroes Classic Socks Pack Of 2,Socks,"<p>These CricHeroes socks add a classic and comfortable finishing touch to any outfit. Whether you're aiming for a sleek style or a casual look, these crew length socks are an ideal choice, thanks to their soft cotton construction. The distinctive CricHeroes logo on the cuff adds a sporty flair. Each pair seamlessly combines fashion and function into a polished package, perfect for easy everyday wear.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Crew length</li> <li>100% cotton Knit</li> <li>Arch support</li> <li>Toe and heel cushioning</li> <li>Flex zones and flat toe seam</li> <li>25-27cm (Foot Size 8-11 Inch)</li> <li>Pack of 2</li> </ul> <h2>Colour</h2> <ul> <li>White</li> </ul> <h2>Material & Care</h2> <ul> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Do not iron</li> <li>Do not use fabric softener</li> <li>Use mild detergent only</li> <li>Wash with like colors</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CCS</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Socks,https://media.cricheroes.in/dressing_room/product-media/socks_1.jpg,749,399,0,
96,CricHeroes Panama Hat,Non Personalised,"<p>The classic Panama hat holds a special place in the world of cricket, blending tradition with practicality. Designed to offer full sun protection, it symbolizes sophistication, individuality, and timeless style. Crafted from lightweight material, it features an all-around brim and well-placed eyelets for optimal ventilation, ensuring you stay cool and comfortable on even the hottest days.</p> <p>Whether on the pitch or off, this versatile hat adds both style and functionality to your ensemble. A nod to cricket's rich heritage, it's the perfect accessory to elevate your look while providing essential sun protection. Flaunt yours today!</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Free Size</li> <li>5 Paneled</li> <li>Blended Twill</li> <li>Circular Curved Brim</li> </ul> <h2>Colour</h2> <ul> <li>White</li> <li>Navy Blue</li> </ul> <h2>Material & Care</h2> <ul> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Do not iron</li> <li>Do not use fabric softener</li> <li>Use mild detergent only</li> <li>Wash with like colors</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CHPH</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Hat,https://media.cricheroes.in/dressing_room/product-media/tdr_hats_common_non_personalised_0.jpg,749,499,0,
97,Green Blaze,Half Jersey,"<p>Stand out on the field with the Green Blaze Cricket Jersey, a perfect blend of dynamic style and high-performance functionality. Made from lightweight, breathable fabric, this jersey is designed with advanced moisture-wicking technology to keep you cool and comfortable during intense matches.</p> <p>Its vibrant green color and sleek design ensure you look sharp while you play with passion and precision.</p> <p>Elevate your game and make a statement with this design—where performance meets style.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Soft Micro-Polyester</li> <li>Enhanced Stretchability</li> <li>Premium Quality</li> <li>Regular Fit</li> <li>Designed for Performance</li> <li>Crew Neck</li> <li>100% Polyester</li> <li>Quick Dry – Retains Fabric Softness, Ideal for Active Use</li> <li>Solid Print</li> <li>140 - 160 GSM</li> <li>Light Weight Fabric</li> <li>Enhanced Ventilation</li> </ul> <h2>Color</h2> <ul> <li>Dark Green & Neon Yellow</li> </ul> <h2>Product Code</h2> <ul> <li>GB</li> </ul> <h2>Material & Care</h2> <ul> <li>Machine wash cold</li> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Wash and iron inside out</li> <li>Touch up with cool iron</li> <li>Do not use fabric softener</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 4 weeks</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Apparel,T-Shirts,https://media.cricheroes.in/dressing_room/product-media/tdr_global_collection_green_blaze_half_sleeve_1.jpg,1149,599,0,
100,Cricket Wrist Bands - Pack Of 3,Wristbands,"<p>Introducing the CricHeroes Wristband, an essential accessory for every cricket aficionado. Engineered with both comfort and utility in mind, this wristband is meticulously crafted to elevate your performance on the field while combating sweat.</p> <p>Stay on top of your game, rally after rally. These compact wristbands from CricHeroes are designed to help you manage moisture and maintain your concentration. With their plush, absorbent construction and discreet profile, you'll hardly notice them until you need them.</p> <p>Crafted from premium moisture-wicking materials, they efficiently soak up sweat, ensuring your hands remain dry and your grip stays secure throughout the match. The gentle, flexible fabric offers a snug yet comfortable fit, enabling you to concentrate on your gameplay without any interruptions.</p> <p>Enhance your performance and enjoy uninterrupted comfort throughout every inning with the CricHeroes Wristband – the ultimate fusion of performance, sophistication, and practicality.</p> <div class='proFeature'><h2>Features</h2> <ul> <li>Free Size</li> <li>Terry Blend</li> <li>Circular</li> <li>3 Inch Width</li> <li>Pack of 3</li> </ul> <h2>Colour</h2> <ul> <li>Black</li> <li>White</li> <li>Maroon</li> </ul> <h2>Material & Care</h2> <ul> <li>Do not bleach</li> <li>Do not tumble dry</li> <li>Do not dry clean</li> <li>Do not iron</li> <li>Do not use fabric softener</li> <li>Use mild detergent only</li> <li>Wash with like colors</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Product Code</h2> <ul> <li>CHWB</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Wristbands,https://media.cricheroes.in/dressing_room/product-media/wrist_band_common.jpg,699,399,0,
101,Stainless Steel,Sipper Bottle,"<p>Back in the dressing room after fielding in the scorching sun? Batting on 25* and need a quick drink to rehydrate? We get that feeling - CricHeroes presents the perfect companion for your cricket: the SleekSip stainless steel water bottle. Crafted from premium stainless steel, this durable bottle features insulation to keep your beverages hot or cold.</p> <p>Designed with a 750ml capacity, it ensures you stay hydrated throughout the day. The bottle includes a convenient plastic flip cap for easy sipping on the go, while its wide mouth allows for effortless filling and cleaning. </p> <p>Ideal for those who value functionality and style. Get this sipper and carry it wherever you go!</p> <div class='proFeature'><h2>Features</h2> <ul> <li>BPA-Free and Leak-Proof</li> <li>Material: Premium Stainless Steel</li> <li>Capacity: 750ml</li> <li>Additional Feature: Durable Flip Cap</li> <li>Dimensions: 7 x 7 x 24.5 cm</li> <li>Weight: 174g</li> <li>Available Colors: Black</li> <li>Printing Options: Single-Side Laser Engraving</li> </ul> <h2>Color</h2> <ul> <li>Black</li> </ul> <h2>Product Code</h2> <ul> <li>SSSB</li> </ul> <h2>Material &amp; Care</h2> <ul> <li>Hand wash with warm soapy water.</li> <li>Avoid dishwashers and microwaves.</li> <li>Let the bottle air dry before storing.</li> <li>Store with the lid off when not in use.</li> <li>Do not freeze the bottle.</li> <li>Avoid bleach or harsh chemicals.</li> </ul> <h2>Delivery Time</h2> <ul> <li>Within 10 days</li> </ul> <h2>Country of origin:</h2> <ul> <li>India</li> </ul> </div>",Accessories,Bottle,https://media.cricheroes.in/dressing_room/product-media/sipper_bottle_new_1.jpg,699,499,0,
